,topic,category 0,category 1,category 2,category 3,category 4,category 5
1068,Use of Agricultural Lands as Protest Sites,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Geographical Distribution of Demonstrations,Rural Protest Locations,Use of Agricultural Lands as Protest Sites
1069,Involvement of Local Leaders,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Geographical Distribution of Demonstrations,Rural Protest Locations,Involvement of Local Leaders
1070,Cross-Border Demonstrations,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Geographical Distribution of Demonstrations,Cross-Border Demonstrations,
1071,Transnational Participation,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Geographical Distribution of Demonstrations,Cross-Border Demonstrations,Transnational Participation
1072,Cross-Border Communication Networks,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Geographical Distribution of Demonstrations,Cross-Border Demonstrations,Cross-Border Communication Networks
1073,International Policy Engagement,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Geographical Distribution of Demonstrations,Cross-Border Demonstrations,International Policy Engagement
1074,Proximity to Energy Infrastructure,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Geographical Distribution of Demonstrations,Proximity to Energy Infrastructure,
1075,Community Tensions,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Geographical Distribution of Demonstrations,Proximity to Energy Infrastructure,Community Tensions
1076,Incidents of Vandalism,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Geographical Distribution of Demonstrations,Proximity to Energy Infrastructure,Incidents of Vandalism
1077,Duration of Demonstrations,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Duration of Demonstrations,,
1078,Length of Individual Protests,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Duration of Demonstrations,Length of Individual Protests,
1079,Duration of Energy-related Protests,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Duration of Demonstrations,Length of Individual Protests,Duration of Energy-related Protests
1080,Seasonal Variation in Protest Length,Social Conflict Intensity,Protest Frequency,Number of Demonstrations,Duration of Demonstrations,Length of Individual Protests,Seasonal Variation in Protest Length
1081,Incidents of Public Gatherings,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,,,
1082,Participation Levels in Gatherings,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Participation Levels in Gatherings,,
1083,Number of Participants,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Participation Levels in Gatherings,Number of Participants,
1084,Protest Group Size,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Participation Levels in Gatherings,Number of Participants,Protest Group Size
1085,Community Mobilization Effort,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Participation Levels in Gatherings,Number of Participants,Community Mobilization Effort
1086,Activist Recruitment,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Participation Levels in Gatherings,Number of Participants,Activist Recruitment
1087,Strike Participation Rate,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Participation Levels in Gatherings,Number of Participants,Strike Participation Rate
1088,Diversity of Participant Demographics,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Participation Levels in Gatherings,Diversity of Participant Demographics,
1089,Age Range of Participants,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Participation Levels in Gatherings,Diversity of Participant Demographics,Age Range of Participants
1090,Cultural Background Representation,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Participation Levels in Gatherings,Diversity of Participant Demographics,Cultural Background Representation
1091,Gender Ratio,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Participation Levels in Gatherings,Diversity of Participant Demographics,Gender Ratio
1092,Diversity of Issues Addressed,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,,
1093,Representation of Marginalized Groups,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,Representation of Marginalized Groups,
1094,Political Representation,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,Representation of Marginalized Groups,Political Representation
1095,Healthcare Equity,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,Representation of Marginalized Groups,Healthcare Equity
1096,Cultural Identity Conflicts,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,Cultural Identity Conflicts,
1097,Intercultural Communication Barriers,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,Cultural Identity Conflicts,Intercultural Communication Barriers
1098,Cultural Preservation Efforts,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,Cultural Identity Conflicts,Cultural Preservation Efforts
1099,Resource Allocation Disputes,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,Resource Allocation Disputes,
1100,Access to Energy Resources,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,Resource Allocation Disputes,Access to Energy Resources
1101,Water Resource Distribution,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,Resource Allocation Disputes,Water Resource Distribution
1102,Policy Change Demands,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,Policy Change Demands,
1103,Public Protests,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,Policy Change Demands,Public Protests
1104,Petition Initiatives,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Diversity of Issues Addressed,Policy Change Demands,Petition Initiatives
1105,Geographic Spread of Incidents,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,,
1106,Number of Affected Regions,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,Number of Affected Regions,
1107,Intensity of Hostilities in Regions,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,Number of Affected Regions,Intensity of Hostilities in Regions
1108,Population Displacement Count,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,Number of Affected Regions,Population Displacement Count
1109,Resource Allocation Strains,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,Number of Affected Regions,Resource Allocation Strains
1110,Range of Urban and Rural Areas Involved,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,Range of Urban and Rural Areas Involved,
1111,Urban Area Extent,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,Range of Urban and Rural Areas Involved,Urban Area Extent
1112,Rural Area Coverage,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,Range of Urban and Rural Areas Involved,Rural Area Coverage
1113,Cross-Border Incidents,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,Cross-Border Incidents,
1114,Frequency of Cross-Border Skirmishes,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,Cross-Border Incidents,Frequency of Cross-Border Skirmishes
1115,Number of Refugees and Displaced Persons,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,Cross-Border Incidents,Number of Refugees and Displaced Persons
1116,Intensity of Diplomatic Tensions,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,Cross-Border Incidents,Intensity of Diplomatic Tensions
1117,Military Force Deployment,Social Conflict Intensity,Protest Frequency,Incidents of Public Gatherings,Geographic Spread of Incidents,Cross-Border Incidents,Military Force Deployment
1118,Rate of Protest Organization,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,,,
1119,Social Media Mobilization,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,,
1120,Hashtag Proliferation,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,Hashtag Proliferation,
1121,Hashtag Diversity,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,Hashtag Proliferation,Hashtag Diversity
1122,Hashtag Frequency,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,Hashtag Proliferation,Hashtag Frequency
1123,Hashtag Geographical Distribution,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,Hashtag Proliferation,Hashtag Geographical Distribution
1124,Hashtag Sentiment Variation,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,Hashtag Proliferation,Hashtag Sentiment Variation
1125,Influencer Engagement,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,Influencer Engagement,
1126,Engagement Rate with Social Conflict Themes,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,Influencer Engagement,Engagement Rate with Social Conflict Themes
1127,Sentiment of Influencer Interactions,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,Influencer Engagement,Sentiment of Influencer Interactions
1128,Online Advocacy Groups,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,Online Advocacy Groups,
1129,Membership Size,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,Online Advocacy Groups,Membership Size
1130,Frequency of Campaigns,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,Online Advocacy Groups,Frequency of Campaigns
1131,User-Generated Content Volume,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,User-Generated Content Volume,
1132,Comment Threads Lengths,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,User-Generated Content Volume,Comment Threads Lengths
1133,Image and Video Upload Frequency,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Social Media Mobilization,User-Generated Content Volume,Image and Video Upload Frequency
1134,Community Organizing Capacity,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,,
1135,Volunteer Participation,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Volunteer Participation,
1136,Volunteer Engagement in Advocacy Campaigns,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Volunteer Participation,Volunteer Engagement in Advocacy Campaigns
1137,Volunteer Attendance at Public Demonstrations,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Volunteer Participation,Volunteer Attendance at Public Demonstrations
1138,Frequency of Volunteer-Led Community Dialogue Sessions,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Volunteer Participation,Frequency of Volunteer-Led Community Dialogue Sessions
1139,Local Leadership Development,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Local Leadership Development,
1140,Community Mediation Skills,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Local Leadership Development,Community Mediation Skills
1141,Conflict Resolution Workshops,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Local Leadership Development,Conflict Resolution Workshops
1142,Grassroots Network Size,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Grassroots Network Size,
1143,Community Group Membership,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Grassroots Network Size,Community Group Membership
1144,Social Media Engagement,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Grassroots Network Size,Social Media Engagement
1145,Number of Local Chapters,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Grassroots Network Size,Number of Local Chapters
1146,Collaboration with Other Networks,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Grassroots Network Size,Collaboration with Other Networks
1147,Resource Accessibility for Organizing,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Resource Accessibility for Organizing,
1148,Communication Infrastructure Access,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Resource Accessibility for Organizing,Communication Infrastructure Access
1149,Funding Availability for Advocacy,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Resource Accessibility for Organizing,Funding Availability for Advocacy
1150,Material Resource Supply,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Resource Accessibility for Organizing,Material Resource Supply
1151,Venue Accessibility for Meetings,Social Conflict Intensity,Protest Frequency,Rate of Protest Organization,Community Organizing Capacity,Resource Accessibility for Organizing,Venue Accessibility for Meetings
1152,Incidence of Community Tensions,Social Conflict Intensity,Incidence of Community Tensions,,,,
1153,Neighbor Disputes,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,,,
1154,Property Boundary Clashes,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Property Boundary Clashes,,
1155,Illegal Land Encroachments,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Property Boundary Clashes,Illegal Land Encroachments,
1156,Frequency of Incidents,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Property Boundary Clashes,Illegal Land Encroachments,Frequency of Incidents
1157,Scale of Land Affected,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Property Boundary Clashes,Illegal Land Encroachments,Scale of Land Affected
1158,Number of Stakeholder Groups Involved,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Property Boundary Clashes,Illegal Land Encroachments,Number of Stakeholder Groups Involved
1159,Intensity of Violent Confrontations,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Property Boundary Clashes,Illegal Land Encroachments,Intensity of Violent Confrontations
1160,Disputes Over Access Rights,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Property Boundary Clashes,Disputes Over Access Rights,
1161,Water Resource Allocation Conflicts,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Property Boundary Clashes,Disputes Over Access Rights,Water Resource Allocation Conflicts
1162,Land Use Access Disagreements,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Property Boundary Clashes,Disputes Over Access Rights,Land Use Access Disagreements
1163,Fishing Rights Contention,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Property Boundary Clashes,Disputes Over Access Rights,Fishing Rights Contention
1164,Noise Complaints,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,,
1165,Neighborhood Sound Levels,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Neighborhood Sound Levels,
1166,Community Complaints,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Neighborhood Sound Levels,Community Complaints
1167,Soundproofing Measures,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Neighborhood Sound Levels,Soundproofing Measures
1168,Public Event Volume,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Neighborhood Sound Levels,Public Event Volume
1169,Traffic Noise Levels,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Neighborhood Sound Levels,Traffic Noise Levels
1170,Frequency of Disturbance Reports,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Frequency of Disturbance Reports,
1171,Incidents of Public Disorder,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Frequency of Disturbance Reports,Incidents of Public Disorder
1172,Variety of Noise Sources,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Variety of Noise Sources,
1173,Traffic Noise,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Variety of Noise Sources,Traffic Noise
1174,Industrial Noise,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Variety of Noise Sources,Industrial Noise
1175,Recreational Noise,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Variety of Noise Sources,Recreational Noise
1176,Time of Day Noise Occurrences,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Time of Day Noise Occurrences,
1177,Early Morning Noise Events,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Time of Day Noise Occurrences,Early Morning Noise Events
1178,Midday Noise Levels,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Time of Day Noise Occurrences,Midday Noise Levels
1179,Evening Disturbance Frequency,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Time of Day Noise Occurrences,Evening Disturbance Frequency
1180,Late Night Sound Incidents,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Noise Complaints,Time of Day Noise Occurrences,Late Night Sound Incidents
1181,Pet-related Incidents,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,,
1182,Animal Bite Reports,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Animal Bite Reports,
1183,Incidence of Stray Animal Bites,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Animal Bite Reports,Incidence of Stray Animal Bites
1184,Frequency of Aggressive Pet Encounters,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Animal Bite Reports,Frequency of Aggressive Pet Encounters
1185,Cases of Wild Animal Attacks,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Animal Bite Reports,Cases of Wild Animal Attacks
1186,Reports of Animal Provoked Injuries,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Animal Bite Reports,Reports of Animal Provoked Injuries
1187,Pet-induced Property Damage,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Pet-induced Property Damage,
1188,Frequency of Pet-related Incidents,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Pet-induced Property Damage,Frequency of Pet-related Incidents
1189,Extent of Damage to Common Areas,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Pet-induced Property Damage,Extent of Damage to Common Areas
1190,Pet-loss Reports,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Pet-loss Reports,
1191,Missing Pet Notices,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Pet-loss Reports,Missing Pet Notices
1192,Pet Abandonment Cases,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Pet-loss Reports,Pet Abandonment Cases
1193,Pet Theft Incidences,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Pet-loss Reports,Pet Theft Incidences
1194,Pet-related Allergic Reactions,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Pet-related Allergic Reactions,
1195,Allergy Incidence Rates,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Pet-related Allergic Reactions,Allergy Incidence Rates
1196,Severity of Allergic Symptoms,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Pet-related Allergic Reactions,Severity of Allergic Symptoms
1197,Access to Allergen-free Zones,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Pet-related Incidents,Pet-related Allergic Reactions,Access to Allergen-free Zones
1198,Shared Space Disagreements,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,,
1199,Public Park Usage Conflicts,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Public Park Usage Conflicts,
1200,Crowding Levels,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Public Park Usage Conflicts,Crowding Levels
1201,Noise Pollution,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Public Park Usage Conflicts,Noise Pollution
1202,User Group Interactions,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Public Park Usage Conflicts,User Group Interactions
1203,Space Allocation Disputes,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Public Park Usage Conflicts,Space Allocation Disputes
1204,Sidewalk Accessibility Issues,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Sidewalk Accessibility Issues,
1205,Pedestrian Traffic Congestion,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Sidewalk Accessibility Issues,Pedestrian Traffic Congestion
1206,Obstruction by Outdoor Dining,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Sidewalk Accessibility Issues,Obstruction by Outdoor Dining
1207,Accessibility for Individuals with Disabilities,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Sidewalk Accessibility Issues,Accessibility for Individuals with Disabilities
1208,Sidewalk Construction and Maintenance,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Sidewalk Accessibility Issues,Sidewalk Construction and Maintenance
1209,Community Garden Disputes,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Community Garden Disputes,
1210,Access to Gardening Resources,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Community Garden Disputes,Access to Gardening Resources
1211,Volunteer Participation Levels,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Community Garden Disputes,Volunteer Participation Levels
1212,Garden Management Practices,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Community Garden Disputes,Garden Management Practices
1213,Plot Allocation Fairness,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Community Garden Disputes,Plot Allocation Fairness
1214,Parking Space Competition,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Parking Space Competition,
1215,Vehicle Density,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Parking Space Competition,Vehicle Density
1216,Parking Space Availability,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Parking Space Competition,Parking Space Availability
1217,Public Complaint Frequency,Social Conflict Intensity,Incidence of Community Tensions,Neighbor Disputes,Shared Space Disagreements,Parking Space Competition,Public Complaint Frequency
1218,Resource Access Conflicts,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,,,
1219,Water Allocation Disputes,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Water Allocation Disputes,,
1220,Intercommunity Tensions,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Water Allocation Disputes,Intercommunity Tensions,
1221,Resource Access Disputes,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Water Allocation Disputes,Intercommunity Tensions,Resource Access Disputes
1222,Cultural Identity Clashes,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Water Allocation Disputes,Intercommunity Tensions,Cultural Identity Clashes
1223,Negotiation Frequency,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Water Allocation Disputes,Negotiation Frequency,
1224,Dialogue Sessions,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Water Allocation Disputes,Negotiation Frequency,Dialogue Sessions
1225,Conflict Mediation Initiatives,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Water Allocation Disputes,Negotiation Frequency,Conflict Mediation Initiatives
1226,Formal Peace Talks,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Water Allocation Disputes,Negotiation Frequency,Formal Peace Talks
1227,Community Forums Attendance,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Water Allocation Disputes,Negotiation Frequency,Community Forums Attendance
1228,Land Use Conflicts,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Land Use Conflicts,,
1229,Agricultural Land Disputes,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Land Use Conflicts,Agricultural Land Disputes,
1230,Land Ownership Claims,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Land Use Conflicts,Agricultural Land Disputes,Land Ownership Claims
1231,Access to Water Resources,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Land Use Conflicts,Agricultural Land Disputes,Access to Water Resources
1232,Urban Expansion Conflicts,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Land Use Conflicts,Urban Expansion Conflicts,
1233,Land Use Disputes,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Land Use Conflicts,Urban Expansion Conflicts,Land Use Disputes
1234,Infrastructure Development Tensions,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Land Use Conflicts,Urban Expansion Conflicts,Infrastructure Development Tensions
1235,Housing Density Conflicts,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Land Use Conflicts,Urban Expansion Conflicts,Housing Density Conflicts
1236,Public Space Allocation Controversies,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Land Use Conflicts,Urban Expansion Conflicts,Public Space Allocation Controversies
1237,Mineral Extraction Clashes,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Mineral Extraction Clashes,,
1238,Legal Disputes Over Extraction Sites,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Mineral Extraction Clashes,Legal Disputes Over Extraction Sites,
1239,Number of Court Cases Filed,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Mineral Extraction Clashes,Legal Disputes Over Extraction Sites,Number of Court Cases Filed
1240,Duration of Litigation Processes,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Mineral Extraction Clashes,Legal Disputes Over Extraction Sites,Duration of Litigation Processes
1241,Diversity of Stakeholders Involved,Social Conflict Intensity,Incidence of Community Tensions,Resource Access Conflicts,Mineral Extraction Clashes,Legal Disputes Over Extraction Sites,Diversity of Stakeholders Involved
1242,Levels of Civil Unrest,Social Conflict Intensity,Levels of Civil Unrest,,,,
1243,Mobilization Scale,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,,,
1244,Protest Participation Levels,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Protest Participation Levels,,
1245,Participant Demographics,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Protest Participation Levels,Participant Demographics,
1246,Age Diversity of Participants,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Protest Participation Levels,Participant Demographics,Age Diversity of Participants
1247,Gender Representation in Participants,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Protest Participation Levels,Participant Demographics,Gender Representation in Participants
1248,Socioeconomic Status of Participants,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Protest Participation Levels,Participant Demographics,Socioeconomic Status of Participants
1249,Geographic Spread of Protests,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Protest Participation Levels,Geographic Spread of Protests,
1250,Urban Area Incidents,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Protest Participation Levels,Geographic Spread of Protests,Urban Area Incidents
1251,Rural Zone Disturbances,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Protest Participation Levels,Geographic Spread of Protests,Rural Zone Disturbances
