,topic,category 0,category 1,category 2,category 3
1232,Housing Unaffordability,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Housing Unaffordability
1233,Infrastructure Strain,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Infrastructure Strain
1234,City Stress,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,City Stress
1235,Metropolitan Strain,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Metropolitan Strain
1236,Urban Conflict,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Urban Conflict
1237,Civic Tension,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Civic Tension
1238,Municipal Friction,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Municipal Friction
1239,Citywide Anxiety,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Citywide Anxiety
1240,Urban Discontent,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Urban Discontent
1241,Metropolitan Pressure,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Metropolitan Pressure
1242,Community Strain,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Community Strain
1243,Urban Discord,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Urban Discord
1244,Civic Unease,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Civic Unease
1245,City Tension,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,City Tension
1246,Urban Strife,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Urban Strife
1247,Metropolitan Turmoil,Social Conflict Intensity,Riot Occurrence,Urban Area Tension,Metropolitan Turmoil
1248,Resource Access Disparity,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,
1249,Water Allocation Inequity,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Water Allocation Inequity
1250,Land Ownership Disparities,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Land Ownership Disparities
1251,Food Distribution Imbalances,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Food Distribution Imbalances
1252,Mineral Resource Distribution Variance,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Mineral Resource Distribution Variance
1253,Timber Access Inequality,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Timber Access Inequality
1254,Resource Inequality,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Resource Inequality
1255,Access Gap,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Access Gap
1256,Resource Distribution Discrepancy,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Resource Distribution Discrepancy
1257,Access Disparity,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Access Disparity
1258,Resource Allocation Inequity,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Resource Allocation Inequity
1259,Equity Gap,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Equity Gap
1260,Resource Accessibility Disparity,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Resource Accessibility Disparity
1261,Access Inequality,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Access Inequality
1262,Resource Availability Discrepancy,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Resource Availability Discrepancy
1263,Opportunity Gap,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Opportunity Gap
1264,Access Imbalance,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Access Imbalance
1265,Resource Utilization Disparity,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Resource Utilization Disparity
1266,Service Access Disparity,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Service Access Disparity
1267,Resource Divide,Social Conflict Intensity,Riot Occurrence,Resource Access Disparity,Resource Divide
1268,Cultural Clashes,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,
1269,Language Barriers,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Language Barriers
1270,Religious Tensions,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Religious Tensions
1271,Ethnic Group Conflicts,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Ethnic Group Conflicts
1272,Cultural Assimilation Pressures,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Cultural Assimilation Pressures
1273,Traditional Practices Resistance,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Traditional Practices Resistance
1274,Cultural Conflicts,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Cultural Conflicts
1275,Cultural Confrontations,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Cultural Confrontations
1276,Cultural Disputes,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Cultural Disputes
1277,Cultural Differences,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Cultural Differences
1278,Cultural Frictions,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Cultural Frictions
1279,Cultural Tensions,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Cultural Tensions
1280,Cultural Divergences,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Cultural Divergences
1281,Cross-Cultural Conflicts,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Cross-Cultural Conflicts
1282,Intercultural Conflicts,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Intercultural Conflicts
1283,Ethnic Tensions,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Ethnic Tensions
1284,Societal Frictions,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Societal Frictions
1285,Cultural Misunderstandings,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Cultural Misunderstandings
1286,Cultural Discrepancies,Social Conflict Intensity,Riot Occurrence,Cultural Clashes,Cultural Discrepancies
1287,Socioeconomic Fractures,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,
1288,Income Inequality,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Income Inequality
1289,Employment Disparities,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Employment Disparities
1290,Access to Education,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Access to Education
1291,Healthcare Inequities,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Healthcare Inequities
1292,Housing Affordability,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Housing Affordability
1293,Digital Divide,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Digital Divide
1294,Economic Disparities,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Economic Disparities
1295,Social Inequality,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Social Inequality
1296,Class Divisions,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Class Divisions
1297,Wealth Gaps,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Wealth Gaps
1298,Economic Segregation,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Economic Segregation
1299,Social Stratification,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Social Stratification
1300,Poverty Lines,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Poverty Lines
1301,Economic Disjunctions,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Economic Disjunctions
1302,Social Fragmentation,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Social Fragmentation
1303,Financial Disparities,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Financial Disparities
1304,Income Discrepancies,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Income Discrepancies
1305,Economic Polarization,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Economic Polarization
1306,Societal Divisions,Social Conflict Intensity,Riot Occurrence,Socioeconomic Fractures,Societal Divisions
1307,Political Dissent Levels,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,
1308,Protest Participation,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Protest Participation
1309,Public Disapproval Ratings,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Public Disapproval Ratings
1310,Civil Disobedience Incidents,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Civil Disobedience Incidents
1311,Political Opposition Intensity,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Political Opposition Intensity
1312,Levels of Political Discontent,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Levels of Political Discontent
1313,Degree of Political Resistance,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Degree of Political Resistance
1314,Political Disagreement Magnitude,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Political Disagreement Magnitude
1315,Intensity of Political Dissent,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Intensity of Political Dissent
1316,Political Unrest Levels,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Political Unrest Levels
1317,Magnitude of Political Opposition,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Magnitude of Political Opposition
1318,Political Protest Levels,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Political Protest Levels
1319,Political Disaffection Scale,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Political Disaffection Scale
1320,Political Discord Intensity,Social Conflict Intensity,Riot Occurrence,Political Dissent Levels,Political Discord Intensity
1321,Civil Unrest,Social Conflict Intensity,Riot Occurrence,Civil Unrest,
1322,Public Disturbance,Social Conflict Intensity,Riot Occurrence,Public Disturbance,
1323,Social Uprising,Social Conflict Intensity,Riot Occurrence,Social Uprising,
1324,Mob Violence,Social Conflict Intensity,Riot Occurrence,Mob Violence,
1325,Demonstration Gone Awry,Social Conflict Intensity,Riot Occurrence,Demonstration Gone Awry,
1326,Insurrection,Social Conflict Intensity,Riot Occurrence,Insurrection,
1327,Protest Escalation,Social Conflict Intensity,Riot Occurrence,Protest Escalation,
1328,Tumult,Social Conflict Intensity,Riot Occurrence,Tumult,
1329,Rebellion,Social Conflict Intensity,Riot Occurrence,Rebellion,
1330,Disorderly Conduct,Social Conflict Intensity,Riot Occurrence,Disorderly Conduct,
1331,Civil Disobedience,Social Conflict Intensity,Riot Occurrence,Civil Disobedience,
1332,Chaotic Gathering,Social Conflict Intensity,Riot Occurrence,Chaotic Gathering,
1333,Public Demonstration Size,Social Conflict Intensity,Public Demonstration Size,,
1334,Number of Participants,Social Conflict Intensity,Public Demonstration Size,Number of Participants,
1335,Protester Attendance in Energy Policies,Social Conflict Intensity,Public Demonstration Size,Number of Participants,Protester Attendance in Energy Policies
1336,Activist Mobilization in Ecosystem Protection,Social Conflict Intensity,Public Demonstration Size,Number of Participants,Activist Mobilization in Ecosystem Protection
1337,Community Involvement in Energy Transition Debates,Social Conflict Intensity,Public Demonstration Size,Number of Participants,Community Involvement in Energy Transition Debates
1338,Participant Count,Social Conflict Intensity,Public Demonstration Size,Number of Participants,Participant Count
1339,Total Participants,Social Conflict Intensity,Public Demonstration Size,Number of Participants,Total Participants
1340,Attendee Number,Social Conflict Intensity,Public Demonstration Size,Number of Participants,Attendee Number
1341,Enrollment Figures,Social Conflict Intensity,Public Demonstration Size,Number of Participants,Enrollment Figures
1342,Participation Level,Social Conflict Intensity,Public Demonstration Size,Number of Participants,Participation Level
1343,Participant Volume,Social Conflict Intensity,Public Demonstration Size,Number of Participants,Participant Volume
1344,Duration of Demonstrations,Social Conflict Intensity,Public Demonstration Size,Duration of Demonstrations,
1345,Consecutive Days of Demonstrations,Social Conflict Intensity,Public Demonstration Size,Duration of Demonstrations,Consecutive Days of Demonstrations
1346,Hours Per Day of Active Protest,Social Conflict Intensity,Public Demonstration Size,Duration of Demonstrations,Hours Per Day of Active Protest
1347,Frequency of Multi-day Demonstrations in Period,Social Conflict Intensity,Public Demonstration Size,Duration of Demonstrations,Frequency of Multi-day Demonstrations in Period
1348,Length of Protests,Social Conflict Intensity,Public Demonstration Size,Duration of Demonstrations,Length of Protests
1349,Time Frame of Demonstrations,Social Conflict Intensity,Public Demonstration Size,Duration of Demonstrations,Time Frame of Demonstrations
1350,Period of Marches,Social Conflict Intensity,Public Demonstration Size,Duration of Demonstrations,Period of Marches
1351,Duration of Rallies,Social Conflict Intensity,Public Demonstration Size,Duration of Demonstrations,Duration of Rallies
1352,Span of Demonstrative Events,Social Conflict Intensity,Public Demonstration Size,Duration of Demonstrations,Span of Demonstrative Events
1353,Timeline of Public Demonstrations,Social Conflict Intensity,Public Demonstration Size,Duration of Demonstrations,Timeline of Public Demonstrations
1354,Public Infrastructure Impact,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,
1355,Road and Transportation Blockages,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Road and Transportation Blockages
1356,Public Transit Disruptions,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Public Transit Disruptions
1357,Utility and Energy Supply Interruptions,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Utility and Energy Supply Interruptions
1358,Damage to Public Buildings,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Damage to Public Buildings
1359,Communication Network Outages,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Communication Network Outages
1360,Impact on Emergency Services,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Impact on Emergency Services
1361,Community Infrastructure Effect,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Community Infrastructure Effect
1362,Public Works Influence,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Public Works Influence
1363,Civic Infrastructure Impact,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Civic Infrastructure Impact
1364,Urban Development Effect,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Urban Development Effect
1365,Infrastructure Public Impact,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Infrastructure Public Impact
1366,Social Infrastructure Outcome,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Social Infrastructure Outcome
1367,Public Facility Influence,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Public Facility Influence
1368,Community Development Impact,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Community Development Impact
1369,Infrastructure Societal Effect,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Infrastructure Societal Effect
1370,Public Services Outcome,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Public Services Outcome
1371,Civic Development Influence,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Civic Development Influence
1372,Urban Infrastructure Effect,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Urban Infrastructure Effect
1373,Public Asset Impact,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Public Asset Impact
1374,Community Services Effect,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Community Services Effect
1375,Infrastructure Accessibility Impact,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Infrastructure Accessibility Impact
1376,Public System Influence,Social Conflict Intensity,Public Demonstration Size,Public Infrastructure Impact,Public System Influence
1377,Demonstration Funding Levels,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,
1378,Crowdfunding Contributions,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Crowdfunding Contributions
1379,Nonprofit Organization Support,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Nonprofit Organization Support
1380,Private Donor Investments,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Private Donor Investments
1381,Corporate Sponsorships,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Corporate Sponsorships
1382,Government Grant Allocations,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Government Grant Allocations
1383,International Aid for Activism,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,International Aid for Activism
1384,Pilot Funding Amounts,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Pilot Funding Amounts
1385,Trial Funding Levels,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Trial Funding Levels
1386,Demonstration Grant Sizes,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Demonstration Grant Sizes
1387,Prototype Funding Levels,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Prototype Funding Levels
1388,Test Funding Amounts,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Test Funding Amounts
1389,Exhibition Funding Levels,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Exhibition Funding Levels
1390,Showcase Funding Amounts,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Showcase Funding Amounts
1391,Demonstration Financial Support,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Demonstration Financial Support
1392,Sample Funding Levels,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Sample Funding Levels
1393,Demonstration Budget Allocations,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Demonstration Budget Allocations
1394,Trial Grant Amounts,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Trial Grant Amounts
1395,Exemplar Funding Levels,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Exemplar Funding Levels
1396,Demonstration Project Funding,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Demonstration Project Funding
1397,Initial Funding Levels,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Initial Funding Levels
1398,Pilot Program Funding,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Pilot Program Funding
1399,Demonstration Investment Amounts,Social Conflict Intensity,Public Demonstration Size,Demonstration Funding Levels,Demonstration Investment Amounts
1400,Protester Diversity,Social Conflict Intensity,Public Demonstration Size,Protester Diversity,
1401,Ethnic Group Representation,Social Conflict Intensity,Public Demonstration Size,Protester Diversity,Ethnic Group Representation
1402,Socioeconomic Background Variability,Social Conflict Intensity,Public Demonstration Size,Protester Diversity,Socioeconomic Background Variability
1403,Demonstrator Variety,Social Conflict Intensity,Public Demonstration Size,Protester Diversity,Demonstrator Variety
1404,Activist Representation,Social Conflict Intensity,Public Demonstration Size,Protester Diversity,Activist Representation
1405,Rally Inclusiveness,Social Conflict Intensity,Public Demonstration Size,Protester Diversity,Rally Inclusiveness
1406,Opposition Spectrum,Social Conflict Intensity,Public Demonstration Size,Protester Diversity,Opposition Spectrum
1407,Crowd Size,Social Conflict Intensity,Public Demonstration Size,Crowd Size,
1408,Attendance Count,Social Conflict Intensity,Public Demonstration Size,Attendance Count,
1409,Turnout,Social Conflict Intensity,Public Demonstration Size,Turnout,
1410,Gathering Size,Social Conflict Intensity,Public Demonstration Size,Gathering Size,
1411,Audience Size,Social Conflict Intensity,Public Demonstration Size,Audience Size,
1412,Demonstration Scale,Social Conflict Intensity,Public Demonstration Size,Demonstration Scale,
1413,Event Size,Social Conflict Intensity,Public Demonstration Size,Event Size,
1414,Public Assembly Size,Social Conflict Intensity,Public Demonstration Size,Public Assembly Size,
1415,Mobilization Size,Social Conflict Intensity,Public Demonstration Size,Mobilization Size,
1416,Protest Size,Social Conflict Intensity,Public Demonstration Size,Protest Size,
1417,Rally Attendance,Social Conflict Intensity,Public Demonstration Size,Rally Attendance,
1418,Public Gathering Size,Social Conflict Intensity,Public Demonstration Size,Public Gathering Size,
1419,Demonstration Attendance,Social Conflict Intensity,Public Demonstration Size,Demonstration Attendance,
1420,Civil Disobedience Levels,Social Conflict Intensity,Civil Disobedience Levels,,
1421,Public Noncompliance Instances,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,
1422,Public Protests Against Energy Policies,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Public Protests Against Energy Policies
1423,Unauthorized Urban Demonstrations,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Unauthorized Urban Demonstrations
1424,Incidents of Civil Unrest in Natural Reserves,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Incidents of Civil Unrest in Natural Reserves
1425,Unlicensed Gatherings at Fossil Fuel Sites,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Unlicensed Gatherings at Fossil Fuel Sites
1426,Instances of Road Blockades,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Instances of Road Blockades
1427,Unauthorized Environmental Advocacy Events,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Unauthorized Environmental Advocacy Events
1428,Public Disobedience Cases,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Public Disobedience Cases
1429,Community Noncompliance Events,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Community Noncompliance Events
1430,Civic Disregard Incidents,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Civic Disregard Incidents
1431,Social Noncompliance Examples,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Social Noncompliance Examples
1432,Public Defiance Situations,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Public Defiance Situations
1433,Collective Noncompliance Instances,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Collective Noncompliance Instances
1434,Civil Disobedience Cases,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Civil Disobedience Cases
1435,Public Resistance Events,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Public Resistance Events
1436,Community Nonadherence Incidents,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Community Nonadherence Incidents
1437,Public Noncompliance Examples,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Public Noncompliance Examples
1438,Civic Noncompliance Situations,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Civic Noncompliance Situations
1439,Social Defiance Cases,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Social Defiance Cases
1440,Community Disobedience Instances,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Community Disobedience Instances
1441,Public Noncompliance Scenarios,Social Conflict Intensity,Civil Disobedience Levels,Public Noncompliance Instances,Public Noncompliance Scenarios
1442,Symbolic Acts of Resistance,Social Conflict Intensity,Civil Disobedience Levels,Symbolic Acts of Resistance,
1443,Climate-Themed Art Installations,Social Conflict Intensity,Civil Disobedience Levels,Symbolic Acts of Resistance,Climate-Themed Art Installations
1444,Renewable Energy Protest Symbols,Social Conflict Intensity,Civil Disobedience Levels,Symbolic Acts of Resistance,Renewable Energy Protest Symbols
1445,Public Demonstrations Featuring Environmental Icons,Social Conflict Intensity,Civil Disobedience Levels,Symbolic Acts of Resistance,Public Demonstrations Featuring Environmental Icons
1446,Symbolic Acts of Defiance,Social Conflict Intensity,Civil Disobedience Levels,Symbolic Acts of Resistance,Symbolic Acts of Defiance
1447,Rituals of Protest,Social Conflict Intensity,Civil Disobedience Levels,Symbolic Acts of Resistance,Rituals of Protest
1448,Emblems of Rebellion,Social Conflict Intensity,Civil Disobedience Levels,Symbolic Acts of Resistance,Emblems of Rebellion
1449,Ceremonial Resistance,Social Conflict Intensity,Civil Disobedience Levels,Symbolic Acts of Resistance,Ceremonial Resistance
1450,Acts of Symbolic Rebellion,Social Conflict Intensity,Civil Disobedience Levels,Symbolic Acts of Resistance,Acts of Symbolic Rebellion
1451,Manifestations of Dissent,Social Conflict Intensity,Civil Disobedience Levels,Symbolic Acts of Resistance,Manifestations of Dissent
1452,Boycotts on Energy Consumption,Social Conflict Intensity,Civil Disobedience Levels,Boycotts on Energy Consumption,
1453,Public Support for Energy Boycotts,Social Conflict Intensity,Civil Disobedience Levels,Boycotts on Energy Consumption,Public Support for Energy Boycotts
1454,Media Coverage of Energy Boycotts,Social Conflict Intensity,Civil Disobedience Levels,Boycotts on Energy Consumption,Media Coverage of Energy Boycotts
1455,Frequency of Energy Boycott Participation,Social Conflict Intensity,Civil Disobedience Levels,Boycotts on Energy Consumption,Frequency of Energy Boycott Participation
1456,Energy Consumption Bans,Social Conflict Intensity,Civil Disobedience Levels,Boycotts on Energy Consumption,Energy Consumption Bans
1457,Energy Usage Protests,Social Conflict Intensity,Civil Disobedience Levels,Boycotts on Energy Consumption,Energy Usage Protests
1458,Energy Consumption Rejections,Social Conflict Intensity,Civil Disobedience Levels,Boycotts on Energy Consumption,Energy Consumption Rejections
1459,Energy Usage Boycotts,Social Conflict Intensity,Civil Disobedience Levels,Boycotts on Energy Consumption,Energy Usage Boycotts
1460,Protests Against Energy Consumption,Social Conflict Intensity,Civil Disobedience Levels,Boycotts on Energy Consumption,Protests Against Energy Consumption
1461,Energy Consumption Withdrawals,Social Conflict Intensity,Civil Disobedience Levels,Boycotts on Energy Consumption,Energy Consumption Withdrawals
1462,Nonviolent Occupations of Key Resources,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,
1463,Duration of Occupations,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Duration of Occupations
1464,Scope of Resources Occupied,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Scope of Resources Occupied
1465,Frequency of Occupation Events,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Frequency of Occupation Events
1466,Diversity of Participant Groups,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Diversity of Participant Groups
1467,Peaceful Resource Control,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Peaceful Resource Control
1468,Nonviolent Resource Seizure,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Nonviolent Resource Seizure
1469,Nonviolent Occupation of Assets,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Nonviolent Occupation of Assets
1470,Civil Disobedience for Resource Access,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Civil Disobedience for Resource Access
1471,Peaceful Resource Takeover,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Peaceful Resource Takeover
1472,Nonviolent Resource Management,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Nonviolent Resource Management
1473,Passive Resistance for Resource Rights,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Passive Resistance for Resource Rights
1474,Nonviolent Claiming of Resources,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Nonviolent Claiming of Resources
1475,Peaceful Occupation of Essential Resources,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Peaceful Occupation of Essential Resources
1476,Nonviolent Assertion of Resource Ownership,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Occupations of Key Resources,Nonviolent Assertion of Resource Ownership
1477,Civil Disobedience Campaign Duration,Social Conflict Intensity,Civil Disobedience Levels,Civil Disobedience Campaign Duration,
1478,Number of Participating Groups,Social Conflict Intensity,Civil Disobedience Levels,Civil Disobedience Campaign Duration,Number of Participating Groups
1479,Frequency of Protest Events,Social Conflict Intensity,Civil Disobedience Levels,Civil Disobedience Campaign Duration,Frequency of Protest Events
1480,Geographic Spread of Activities,Social Conflict Intensity,Civil Disobedience Levels,Civil Disobedience Campaign Duration,Geographic Spread of Activities
1481,Civil Resistance Period,Social Conflict Intensity,Civil Disobedience Levels,Civil Disobedience Campaign Duration,Civil Resistance Period
1482,Nonviolent Protest Duration,Social Conflict Intensity,Civil Disobedience Levels,Civil Disobedience Campaign Duration,Nonviolent Protest Duration
1483,Social Movement Timeline,Social Conflict Intensity,Civil Disobedience Levels,Civil Disobedience Campaign Duration,Social Movement Timeline
1484,Activism Campaign Length,Social Conflict Intensity,Civil Disobedience Levels,Civil Disobedience Campaign Duration,Activism Campaign Length
