,topic,category 0,category 1,category 2,category 3,category 4,category 5
5318,Marine Acoustic Footprint of Energy Structures,Marine Environmental Quality,Noise Pollution,Underwater Acoustic Coverage,Acoustic Reach of Offshore Energy Structures,Marine Acoustic Footprint of Energy Structures,
5319,Submarine Sound Propagation,Marine Environmental Quality,Noise Pollution,Underwater Acoustic Coverage,Submarine Sound Propagation,,
5320,Undersea Acoustic Reach,Marine Environmental Quality,Noise Pollution,Underwater Acoustic Coverage,Undersea Acoustic Reach,,
5321,Marine Sound Coverage,Marine Environmental Quality,Noise Pollution,Underwater Acoustic Coverage,Marine Sound Coverage,,
5322,Aquatic Acoustic Field,Marine Environmental Quality,Noise Pollution,Underwater Acoustic Coverage,Aquatic Acoustic Field,,
5323,Underwater Sound Distribution,Marine Environmental Quality,Noise Pollution,Underwater Acoustic Coverage,Underwater Sound Distribution,,
5324,Subaqueous Acoustic Zone,Marine Environmental Quality,Noise Pollution,Underwater Acoustic Coverage,Subaqueous Acoustic Zone,,
5325,Hydroacoustic Coverage,Marine Environmental Quality,Noise Pollution,Underwater Acoustic Coverage,Hydroacoustic Coverage,,
5326,Oceanic Sound Coverage,Marine Environmental Quality,Noise Pollution,Underwater Acoustic Coverage,Oceanic Sound Coverage,,
5327,Beneath Surface Acoustic Range,Marine Environmental Quality,Noise Pollution,Underwater Acoustic Coverage,Beneath Surface Acoustic Range,,
5328,Submerged Sound Area,Marine Environmental Quality,Noise Pollution,Underwater Acoustic Coverage,Submerged Sound Area,,
5329,Marine Species Noise Exposure,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,,,
5330,Behavioral Response in Marine Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,,
5331,Acoustic Sensitivity,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Acoustic Sensitivity,
5332,Marine Species Acoustic Exposure,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Acoustic Sensitivity,Marine Species Acoustic Exposure
5333,Sound Sensitivity,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Acoustic Sensitivity,Sound Sensitivity
5334,Auditory Sensitivity,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Acoustic Sensitivity,Auditory Sensitivity
5335,Acoustic Responsiveness,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Acoustic Sensitivity,Acoustic Responsiveness
5336,Sound Perception,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Acoustic Sensitivity,Sound Perception
5337,Auditory Acuity,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Acoustic Sensitivity,Auditory Acuity
5338,Hearing Sensitivity,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Acoustic Sensitivity,Hearing Sensitivity
5339,Sound Detection Ability,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Acoustic Sensitivity,Sound Detection Ability
5340,Migration Patterns,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,
5341,Route Alteration,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Route Alteration
5342,Migration Timing Shifts,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Migration Timing Shifts
5343,Habitat Transition Zones,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Habitat Transition Zones
5344,Population Movement,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Population Movement
5345,Migration Trends,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Migration Trends
5346,Mobility Patterns,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Mobility Patterns
5347,Relocation Trends,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Relocation Trends
5348,Population Dynamics,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Population Dynamics
5349,Movement Patterns,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Movement Patterns
5350,Settlement Patterns,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Settlement Patterns
5351,Demographic Shifts,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Demographic Shifts
5352,Spatial Distribution,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Spatial Distribution
5353,Translocation Trends,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Migration Patterns,Translocation Trends
5354,Feeding Behavior Changes,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Feeding Behavior Changes,
5355,Plankton Composition,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Feeding Behavior Changes,Plankton Composition
5356,Prey Availability,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Feeding Behavior Changes,Prey Availability
5357,Alterations in Feeding Habits,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Feeding Behavior Changes,Alterations in Feeding Habits
5358,Changes in Dietary Patterns,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Feeding Behavior Changes,Changes in Dietary Patterns
5359,Variations in Eating Behavior,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Feeding Behavior Changes,Variations in Eating Behavior
5360,Modifications in Nutritional Intake,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Feeding Behavior Changes,Modifications in Nutritional Intake
5361,Shifts in Consumption Behavior,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Feeding Behavior Changes,Shifts in Consumption Behavior
5362,Adjustments in Feeding Practices,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Feeding Behavior Changes,Adjustments in Feeding Practices
5363,Transformations in Eating Patterns,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Feeding Behavior Changes,Transformations in Eating Patterns
5364,Marine Species Reaction,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Marine Species Reaction,
5365,Aquatic Behavioral Response,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Aquatic Behavioral Response,
5366,Marine Organism Behavior,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Marine Organism Behavior,
5367,Oceanic Species Response,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Oceanic Species Response,
5368,Behavioral Adaptation in Marine Life,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Behavioral Adaptation in Marine Life,
5369,Aquatic Response Patterns,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Aquatic Response Patterns,
5370,Marine Behavior Dynamics,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Marine Behavior Dynamics,
5371,Reactions of Marine Fauna,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Reactions of Marine Fauna,
5372,Behavioral Ecology of Marine Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Behavioral Ecology of Marine Species,
5373,Responses of Oceanic Creatures,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Behavioral Response in Marine Species,Responses of Oceanic Creatures,
5374,Physiological Stress Levels in Marine Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,,
5375,Thermal Stress in Marine Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,
5376,Thermal Tolerance Limits of Marine Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Thermal Tolerance Limits of Marine Species
5377,Respiratory Efficiency Changes in Marine Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Respiratory Efficiency Changes in Marine Species
5378,Heat-Induced Behavioral Alterations in Marine Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Heat-Induced Behavioral Alterations in Marine Species
5379,Heat Stress in Aquatic Organisms,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Heat Stress in Aquatic Organisms
5380,Temperature-Induced Stress in Marine Life,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Temperature-Induced Stress in Marine Life
5381,Thermal Strain in Oceanic Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Thermal Strain in Oceanic Species
5382,Heat-Related Stress in Marine Fauna,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Heat-Related Stress in Marine Fauna
5383,Thermal Impact on Marine Biodiversity,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Thermal Impact on Marine Biodiversity
5384,Temperature Stress in Aquatic Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Temperature Stress in Aquatic Species
5385,Heat Stress in Marine Ecosystems,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Heat Stress in Marine Ecosystems
5386,Thermal Tolerance in Oceanic Organisms,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Thermal Tolerance in Oceanic Organisms
5387,Thermal Shock in Marine Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Thermal Shock in Marine Species
5388,Temperature Stress Responses in Aquatic Life,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Thermal Stress in Marine Species,Temperature Stress Responses in Aquatic Life
5389,Nutrient Load in Marine Environments,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,
5390,Phosphorus Levels,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Phosphorus Levels
5391,Organic Matter Content,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Organic Matter Content
5392,Algal Biomass,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Algal Biomass
5393,Nutrient Concentration in Aquatic Systems,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Nutrient Concentration in Aquatic Systems
5394,Eutrophication Levels in Oceans,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Eutrophication Levels in Oceans
5395,Marine Nutrient Levels,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Marine Nutrient Levels
5396,Nutrient Input in Coastal Waters,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Nutrient Input in Coastal Waters
5397,Biochemical Load in Marine Ecosystems,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Biochemical Load in Marine Ecosystems
5398,Nutrient Overload in Sea Environments,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Nutrient Overload in Sea Environments
5399,Marine Fertility Levels,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Marine Fertility Levels
5400,Aquatic Nutrient Dynamics,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Aquatic Nutrient Dynamics
5401,Nutrient Enrichment in Marine Habitats,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Nutrient Enrichment in Marine Habitats
5402,Trophic Load in Oceanic Areas,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Trophic Load in Oceanic Areas
5403,Nutrient Flux in Marine Environments,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Nutrient Flux in Marine Environments
5404,Marine Nutrient Dynamics,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Marine Nutrient Dynamics
5405,Nutrient Supply in Ocean Waters,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Nutrient Load in Marine Environments,Nutrient Supply in Ocean Waters
5406,Chemical Contaminants in Water Bodies,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,
5407,Presence of Hydrocarbons,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Presence of Hydrocarbons
5408,Levels of Persistent Organic Pollutants,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Levels of Persistent Organic Pollutants
5409,Waterborne pollutants,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Waterborne pollutants
5410,Aquatic chemical pollutants,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Aquatic chemical pollutants
5411,Toxic substances in water,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Toxic substances in water
5412,Water quality contaminants,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Water quality contaminants
5413,Chemical pollutants in aquatic systems,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Chemical pollutants in aquatic systems
5414,Waterway contaminants,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Waterway contaminants
5415,Surface water contaminants,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Surface water contaminants
5416,Hydrochemical pollutants,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Hydrochemical pollutants
5417,Industrial effluents,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Industrial effluents
5418,Water pollution chemicals,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Water pollution chemicals
5419,Aquatic toxins,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Aquatic toxins
5420,Chemical residues in water,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Chemical residues in water
5421,Environmental water contaminants,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Chemical Contaminants in Water Bodies,Environmental water contaminants
5422,Salinity Variations in Marine Habitats,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,
5423,Salinity Gradient Alteration,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Salinity Gradient Alteration
5424,Salinity Stratification,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Salinity Stratification
5425,Brine Discharge Salinity Levels,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Brine Discharge Salinity Levels
5426,Salinity Fluctuations in Ocean Environments,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Salinity Fluctuations in Ocean Environments
5427,Changes in Salinity Levels in Marine Ecosystems,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Changes in Salinity Levels in Marine Ecosystems
5428,Variability of Salinity in Coastal Habitats,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Variability of Salinity in Coastal Habitats
5429,Salinity Changes in Aquatic Habitats,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Salinity Changes in Aquatic Habitats
5430,Salinity Dynamics in Marine Settings,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Salinity Dynamics in Marine Settings
5431,Alterations in Salinity in Oceanic Regions,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Alterations in Salinity in Oceanic Regions
5432,Marine Habitat Salinity Shifts,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Marine Habitat Salinity Shifts
5433,Salinity Differences in Marine Biomes,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Salinity Differences in Marine Biomes
5434,Spatial Variations in Salinity in Marine Areas,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Spatial Variations in Salinity in Marine Areas
5435,Salinity Patterns in Oceanic Habitats,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Salinity Variations in Marine Habitats,Salinity Patterns in Oceanic Habitats
5436,Biological Stress Response in Aquatic Organisms,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Biological Stress Response in Aquatic Organisms,
5437,Physiological Strain in Marine Life,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Physiological Strain in Marine Life,
5438,Stress Indicators in Oceanic Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Stress Indicators in Oceanic Species,
5439,Physiological Pressure in Sea Creatures,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Physiological Pressure in Sea Creatures,
5440,Biochemical Stress Metrics in Marine Fauna,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Biochemical Stress Metrics in Marine Fauna,
5441,Physiological Stress Responses in Aquatic Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Physiological Stress Responses in Aquatic Species,
5442,Stress Levels in Marine Ecosystems,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Stress Levels in Marine Ecosystems,
5443,Physiological Challenges in Oceanic Wildlife,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Physiological Challenges in Oceanic Wildlife,
5444,Stress Physiology in Marine Organisms,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Stress Physiology in Marine Organisms,
5445,Physiological Distress in Aquatic Species,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Physiological Distress in Aquatic Species,
5446,Marine Species Stress Physiology,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Marine Species Stress Physiology,
5447,Physiological Impact of Stress on Sea Life,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Physiological Impact of Stress on Sea Life,
5448,Stress Responses in Marine Biodiversity,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Physiological Stress Levels in Marine Species,Stress Responses in Marine Biodiversity,
5449,Aquatic Species Sound Impact,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Aquatic Species Sound Impact,,
5450,Marine Fauna Acoustic Exposure,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Marine Fauna Acoustic Exposure,,
5451,Oceanic Wildlife Noise Pollution,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Oceanic Wildlife Noise Pollution,,
5452,Marine Organisms Sound Disturbance,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Marine Organisms Sound Disturbance,,
5453,Aquatic Life Noise Interaction,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Aquatic Life Noise Interaction,,
5454,Marine Ecosystem Acoustic Stress,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Marine Ecosystem Acoustic Stress,,
5455,Ocean Species Sound Exposure,Marine Environmental Quality,Noise Pollution,Marine Species Noise Exposure,Ocean Species Sound Exposure,,
5456,Sound pollution,Marine Environmental Quality,Noise Pollution,Sound pollution,,,
5457,Acoustic pollution,Marine Environmental Quality,Noise Pollution,Acoustic pollution,,,
5458,Environmental noise,Marine Environmental Quality,Noise Pollution,Environmental noise,,,
5459,Auditory pollution,Marine Environmental Quality,Noise Pollution,Auditory pollution,,,
5460,Excessive noise,Marine Environmental Quality,Noise Pollution,Excessive noise,,,
5461,Noise disturbance,Marine Environmental Quality,Noise Pollution,Noise disturbance,,,
5462,Loudness pollution,Marine Environmental Quality,Noise Pollution,Loudness pollution,,,
5463,Noise contamination,Marine Environmental Quality,Noise Pollution,Noise contamination,,,
5464,Urban noise,Marine Environmental Quality,Noise Pollution,Urban noise,,,
5465,Industrial noise,Marine Environmental Quality,Noise Pollution,Industrial noise,,,
5466,Chemical Concentration,Marine Environmental Quality,Chemical Concentration,,,,
5467,Organic Pollutant Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,,,
5468,Petroleum Hydrocarbon Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,,
5469,Water Column Hydrocarbon Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,
5470,Dissolved Hydrocarbon Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Dissolved Hydrocarbon Concentration
5471,Particulate Hydrocarbon Content,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Particulate Hydrocarbon Content
5472,Hydrocarbon Bioavailability,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Hydrocarbon Bioavailability
5473,Hydrocarbon Distribution Range,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Hydrocarbon Distribution Range
5474,Hydrocarbon Concentration in Water Column,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Hydrocarbon Concentration in Water Column
5475,Water Column Hydrocarbon Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Water Column Hydrocarbon Concentration
5476,Hydrocarbon Levels in Aquatic Column,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Hydrocarbon Levels in Aquatic Column
5477,Waterborne Hydrocarbon Measurements,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Waterborne Hydrocarbon Measurements
5478,Hydrocarbon Distribution in Water Column,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Hydrocarbon Distribution in Water Column
5479,Water Column Oil Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Water Column Oil Levels
5480,Hydrocarbon Content in Water Column,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Hydrocarbon Content in Water Column
5481,Water Column Contaminant Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Water Column Contaminant Levels
5482,Hydrocarbon Presence in Water Column,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Hydrocarbon Presence in Water Column
5483,Aquatic Hydrocarbon Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Aquatic Hydrocarbon Levels
5484,Dissolved Hydrocarbon Levels in Water,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Dissolved Hydrocarbon Levels in Water
